%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528472877380197775,0,1528472877379797886,odom,base_footprint,0.00328374540084,0.0,0.0,0.0,0.0,-0.000261799384809,0.999999965731
1528472877440038707,0,1528472877439667710,odom,base_footprint,0.00473371070375,-7.59200126644e-07,0.0,0.0,0.0,-0.00034906584331,0.999999939077
1528472877500216729,0,1528472877499744046,odom,base_footprint,0.00643955205472,-1.95010224376e-06,0.0,0.0,0.0,-0.000261799384809,0.999999965731
1528472877559989263,0,1528472877559647288,odom,base_footprint,0.00810274754924,-2.82094944785e-06,0.0,0.0,0.0,0.0,1.0
1528472877618966970,0,1528472877618566940,odom,base_footprint,0.00968065118341,-2.82094944785e-06,0.0,0.0,0.0,-8.7266462489e-05,0.999999996192
1528472877677515795,0,1528472877676867061,odom,base_footprint,0.0113438468806,-3.11123186101e-06,0.0,0.0,0.0,-0.00034906584331,0.999999939077
1528472877699723648,0,1528472877699497007,odom,base_footprint,0.0118555992859,-3.46850249614e-06,0.0,0.0,0.0,-0.000436332299153,0.999999904807
1528472877758765519,0,1528472877758417504,odom,base_footprint,0.0136893784868,-5.0687771429e-06,0.0,0.0,0.0,-0.000872664515235,0.999999619228
1528472877816730400,0,1528472877816320477,odom,base_footprint,0.0154378636345,-8.12046251658e-06,0.0,0.0,0.0,-0.000698131644088,0.999999756306
1528472877838977534,0,1528472877838525910,odom,base_footprint,0.0159496156657,-8.83500361273e-06,0.0,0.0,0.0,-0.000610865200207,0.999999813422
1528472877898810353,0,1528472877898453959,odom,base_footprint,0.0175701641346,-1.08148780507e-05,0.0,0.0,0.0,-0.000523598751674,0.999999862922
1528472877956792137,0,1528472877956377459,odom,base_footprint,0.0192333589451,-1.25565722202e-05,0.0,0.0,0.0,-0.000523598751674,0.999999862922
1528472877979230694,0,1528472877978707004,odom,base_footprint,0.0197877572153,-1.31371369433e-05,0.0,0.0,0.0,-0.000523598751674,0.999999862922
1528472878038838187,0,1528472878038456415,odom,base_footprint,0.0215362440674,-1.49681487625e-05,0.0,0.0,0.0,-0.000872664515235,0.999999619228
1528472878098769965,0,1528472878098337745,odom,base_footprint,0.0233700211736,-1.81686968373e-05,0.0,0.0,0.0,-0.00122173017247,0.999999253687
1528472878158847148,0,1528472878158387961,odom,base_footprint,0.0251611496816,-2.25452581182e-05,0.0,0.0,0.0,-0.0010471973598,0.999999451689
1528472878218843389,0,1528472878218383055,odom,base_footprint,0.0269522796082,-2.62965973493e-05,0.0,0.0,0.0,-0.000959930941173,0.999999539266
1528472878278483006,0,1528472878277362651,odom,base_footprint,0.0286581182312,-2.95715764255e-05,0.0,0.0,0.0,-0.000959930941173,0.999999539266
1528472878298827994,0,1528472878298251125,odom,base_footprint,0.0293404536803,-3.0881568056e-05,0.0,0.0,0.0,-0.0010471973598,0.999999451689
1528472878357832673,0,1528472878357381244,odom,base_footprint,0.0311315836069,-3.46329072872e-05,0.0,0.0,0.0,-0.00148352932002,0.99999889957
1528472878417597865,0,1528472878417166282,odom,base_footprint,0.0329227095779,-3.9947300619e-05,0.0,0.0,0.0,-0.00157079568083,0.9999987663
1528472878475556391,0,1528472878475148192,odom,base_footprint,0.0346711887603,-4.54403280447e-05,0.0,0.0,0.0,-0.00148352932002,0.99999889957
1528472878497540938,0,1528472878497203669,odom,base_footprint,0.0352682307506,-4.72117924887e-05,0.0,0.0,0.0,-0.00148352932002,0.99999889957
1528472878557533652,0,1528472878557198441,odom,base_footprint,0.0371446484344,-5.27792521696e-05,0.0,0.0,0.0,-0.00148352932002,0.99999889957
1528472878617484072,0,1528472878617064397,odom,base_footprint,0.0389784202618,-5.8220178676e-05,0.0,0.0,0.0,-0.00157079568083,0.9999987663
1528472878677422289,0,1528472878677043489,odom,base_footprint,0.0408548369454,-6.41151349378e-05,0.0,0.0,0.0,-0.00200712729215,0.999997985718
1528472878737476495,0,1528472878737038392,odom,base_footprint,0.0427738934707,-7.1818762944e-05,0.0,0.0,0.0,-0.00200712729215,0.999997985718
1528472878797402027,0,1528472878797016987,odom,base_footprint,0.0446076585949,-7.91800074832e-05,0.0,0.0,0.0,-0.0017453283659,0.999998476913
1528472878857394981,0,1528472878857062006,odom,base_footprint,0.0465267188907,-8.58788188323e-05,0.0,0.0,0.0,-0.00165806202968,0.999998625414
1528472878916229832,0,1528472878915894723,odom,base_footprint,0.0484031345168,-9.21012714952e-05,0.0,0.0,0.0,-0.00183259468883,0.999998320797
1528472878974289782,0,1528472878973888520,odom,base_footprint,0.050364839372,-9.92913275133e-05,0.0,0.0,0.0,-0.00218165983434,0.999997620177
1528472878996264227,0,1528472878995928912,odom,base_footprint,0.0510471695833,-0.000102268573601,0.0,0.0,0.0,-0.00226892608084,0.999997425984
1528472879054258450,0,1528472879053863196,odom,base_footprint,0.052966221812,-0.000110977016152,0.0,0.0,0.0,-0.00235619231006,0.999997224175
1528472879076484807,0,1528472879076039001,odom,base_footprint,0.0536059053718,-0.000113991476224,0.0,0.0,0.0,-0.00218165983434,0.999997620177
1528472879134243886,0,1528472879133870243,odom,base_footprint,0.0555249590911,-0.000122364980845,0.0,0.0,0.0,-0.00218165983434,0.999997620177
1528472879156074158,0,1528472879155786848,odom,base_footprint,0.0562072893024,-0.000125342226933,0.0,0.0,0.0,-0.00218165983434,0.999997620177
1528472879214218217,0,1528472879213769871,odom,base_footprint,0.0581263430218,-0.000133715731554,0.0,0.0,0.0,-0.00253072471402,0.999996797711
1528472879236201557,0,1528472879235837385,odom,base_footprint,0.0587660254904,-0.000136953483123,0.0,0.0,0.0,-0.00261799088742,0.999996573056
1528472879296127777,0,1528472879295792421,odom,base_footprint,0.0607277166313,-0.000147224967785,0.0,0.0,0.0,-0.002967055375,0.999995598282
1528472879356381954,0,1528472879355818056,odom,base_footprint,0.06264675483,-0.000158612903369,0.0,0.0,0.0,-0.00270525704088,0.999996340785
1528472879416187560,0,1528472879415786763,odom,base_footprint,0.0646510895683,-0.000169457503744,0.0,0.0,0.0,-0.00270525704088,0.999996340785
1528472879476260072,0,1528472879475812427,odom,base_footprint,0.0666127788867,-0.00018007136794,0.0,0.0,0.0,-0.002967055375,0.999995598282
1528472879535081683,0,1528472879534657182,odom,base_footprint,0.0687023982586,-0.000192471564465,0.0,0.0,0.0,-0.00331611950106,0.999994501661
1528472879593054662,0,1528472879592662957,odom,base_footprint,0.0706640731456,-0.000205482075769,0.0,0.0,0.0,-0.00349065141522,0.999993907658
1528472879615049604,0,1528472879614695215,odom,base_footprint,0.0713463932242,-0.000210245645929,0.0,0.0,0.0,-0.0034033854711,0.999994208467
1528472879675446602,0,1528472879674716329,odom,base_footprint,0.0733507108668,-0.000223888814063,0.0,0.0,0.0,-0.00314158748588,0.999995065202
1528472879733009363,0,1528472879732650733,odom,base_footprint,0.0753976805806,-0.000236750473346,0.0,0.0,0.0,-0.0034033854711,0.999994208467
