%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1528473727863455716,0,1528473727863046290,odom,base_footprint,-0.0320698224899,9.44534252217e-06,0.0,0.0,0.0,-0.000698131644088,0.999999756306
1528473727923459219,0,1528473727923001260,odom,base_footprint,-0.0365902987651,1.57571222048e-05,0.0,0.0,0.0,-8.7266462489e-05,0.999999996192
1528473727983653183,0,1528473727983054719,odom,base_footprint,-0.0408549031168,1.65014360846e-05,0.0,0.0,0.0,-0.00034906584331,0.999999939077
1528473728043197624,0,1528473728042854130,odom,base_footprint,-0.0455886128658,1.98061894596e-05,0.0,0.0,0.0,0.0,1.0
1528473728102347288,0,1528473728101916432,odom,base_footprint,-0.0494694028849,1.98061894596e-05,0.0,0.0,0.0,-0.000174532924313,0.999999984769
1528473728160184163,0,1528473728159822271,odom,base_footprint,-0.0540325293328,2.13990211383e-05,0.0,0.0,0.0,-0.000174532924313,0.999999984769
1528473728183445878,0,1528473728182916835,odom,base_footprint,-0.0552266184967,2.18158369047e-05,0.0,0.0,0.0,8.7266462489e-05,0.999999996192
1528473728242081449,0,1528473728241733129,odom,base_footprint,-0.0594912228484,2.10715230248e-05,0.0,0.0,0.0,-0.000174532924313,0.999999984769
1528473728300949061,0,1528473728299860069,odom,base_footprint,-0.0638411190884,2.25899233167e-05,0.0,0.0,0.0,8.7266462489e-05,0.999999996192
1528473728322325964,0,1528473728321883431,odom,base_footprint,-0.0652484385245,2.23442997363e-05,0.0,0.0,0.0,0.000261799384809,0.999999965731
1528473728382231787,0,1528473728381755831,odom,base_footprint,-0.0697689185865,1.99773816944e-05,0.0,0.0,0.0,-0.00034906584331,0.999999939077
1528473728440033224,0,1528473728439682363,odom,base_footprint,-0.0740335219639,2.29546369872e-05,0.0,0.0,0.0,0.000261799384809,0.999999965731
